Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006351~transcription, DNA-templated	18	10.285714285714285	0.0015908093727653783	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q9NVM9, Q6IA86, O75925	40	3605	16792	2.0960887656033287	0.7512916790104547	0.7512916790104547	2.441928852956765
GOTERM_BP_ALL	GO:0090304~nucleic acid metabolic process	22	12.571428571428573	0.002191250755704876	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, P52756, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q96DF8, Q8N5D0, Q9NVM9, Q6IA86, Q6P1N9, O75925, O94761	40	5158	16792	1.790538968592478	0.8529899785196274	0.6165811409432596	3.349029540274384
GOTERM_BP_ALL	GO:0051252~regulation of RNA metabolic process	18	10.285714285714285	0.0025909933372172448	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, P52756, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q6IA86, O75925	40	3762	16792	2.0086124401913876	0.8964257925250193	0.5303757228283643	3.9485478132915586
GOTERM_BP_ALL	GO:0097659~nucleic acid-templated transcription	18	10.285714285714285	0.0026618311317144656	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q9NVM9, Q6IA86, O75925	40	3771	16792	2.0038186157517903	0.9026597017334316	0.441435708554076	4.054423970192356
GOTERM_BP_ALL	GO:1901360~organic cyclic compound metabolic process	24	13.714285714285715	0.0036831543208614027	Q9NQX1, Q9H3P7, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, O75897, P52756, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q96DF8, Q8N5D0, Q9NVM9, Q6IA86, Q6P1N9, O75925, O94761	40	6149	16792	1.6385103268824197	0.9602449996760015	0.4753395199683208	5.568837484437605
GOTERM_BP_ALL	GO:0032774~RNA biosynthetic process	18	10.285714285714285	0.003929560085172314	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q9NVM9, Q6IA86, O75925	40	3905	16792	1.9350576184379003	0.9679738061948513	0.43646933364512075	5.930843005699682
GOTERM_BP_ALL	GO:0006139~nucleobase-containing compound metabolic process	23	13.142857142857142	0.004099246673231237	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, O75897, P52756, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q96DF8, Q8N5D0, Q9NVM9, Q6IA86, Q6P1N9, O75925, O94761	40	5794	16792	1.666448049706593	0.972404567056157	0.4012266552405257	6.179381631249415
GOTERM_BP_ALL	GO:0016070~RNA metabolic process	20	11.428571428571429	0.0041398678133129346	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, P52756, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q96DF8, Q8N5D0, Q9NVM9, Q6IA86, O75925	40	4648	16792	1.806368330464716	0.9733710079641043	0.3644212903377817	6.238787889333164
GOTERM_BP_ALL	GO:0006355~regulation of transcription, DNA-templated	17	9.714285714285714	0.004500297211366938	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q6IA86, O75925	40	3603	16792	1.980738273660838	0.9805932983106642	0.3546840277883905	6.76435739625505
GOTERM_BP_ALL	GO:1903506~regulation of nucleic acid-templated transcription	17	9.714285714285714	0.004793615420306164	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q6IA86, O75925	40	3625	16792	1.9687172413793104	0.9849998307878025	0.3429330609147464	7.190031361106975
GOTERM_BP_ALL	GO:2001141~regulation of RNA biosynthetic process	17	9.714285714285714	0.005059699563778715	Q9NQX1, O95619, Q14590, Q15650, Q8TDD1, Q6VMQ6, O60264, P52742, Q08ER8, Q06732, Q9Y2U8, Q9NXT0, A6NK75, Q96ND8, Q8N5D0, Q6IA86, O75925	40	3644	16792	1.9584522502744235	0.9881259833848275	0.33171236919069624	7.57460872045741
